,fit,vac,mse,rmse,mae,aic,bic,model,group
4328,ind_GBR,0.9631786835490812,0.0034905373322460962,0.038108350555255674,0.059080769563759884,,,GBR,control
4329,ind_GBR,0.8496634475888736,0.030971457348318254,0.1161808961179006,0.17598709426636447,,,GBR,control
4330,ind_GBR,0.9652733804734286,0.0038526274037242233,0.04375076671087207,0.06206953684154751,,,GBR,control
4331,ind_GBR,0.9767602053221799,0.003217632934082705,0.0388884400005218,0.05672418297413111,,,GBR,control
4332,ind_GBR,0.9374163927602532,0.0076383568865251075,0.05673055534512035,0.0873976938284135,,,GBR,control
4333,ind_GBR,0.9596644561627228,0.005141462719342228,0.04539881591050711,0.07170399374750494,,,GBR,control
4334,ind_GBR,0.7939197974325298,0.026329061511715948,0.10724513167147501,0.16226232314285394,,,GBR,control
4335,ind_GBR,0.992759113860171,0.0010227519684810023,0.020110326637047985,0.03198049356218572,,,GBR,control
4336,ind_GBR,0.977165618244541,0.0043293039977739395,0.04286489010162119,0.06579744674205786,,,GBR,control
4337,ind_GBR,0.976783987732915,0.002206683171804244,0.033718087567296225,0.046975346425590564,,,GBR,control
4338,ind_GBR,0.9365911616031736,0.007011140981000582,0.04963302488898116,0.08373255627890852,,,GBR,control
4339,ind_GBR,0.9376609544868865,0.006138551772230672,0.054285336021025685,0.0783489104725182,,,GBR,control
4340,ind_GBR,0.94175309340408,0.010989182365847065,0.0693881472199957,0.10482930108441563,,,GBR,control
4341,ind_GBR,0.9328938991685496,0.009894440166378974,0.07260617573777002,0.09947080057172042,,,GBR,control
4342,ind_GBR,0.9477201860844229,0.005939809600792256,0.04421505191082855,0.07707016024890734,,,GBR,control
4343,ind_GBR,0.9937012505722759,0.00023254257668185304,0.011323557289379565,0.015249346762463402,,,GBR,control
4344,ind_GBR,0.9624878411768748,0.006468197821567075,0.05432179953677106,0.08042510691051069,,,GBR,control
4345,ind_GBR,0.9997134012048283,5.018233416525129e-05,0.00408016438313406,0.007083949051570832,,,GBR,control
4346,ind_GBR,0.9118474005340046,0.0199870920796185,0.09523997663466782,0.1413757124813824,,,GBR,control
4347,ind_GBR,0.9109417027478933,0.017619898336056525,0.09078122596723477,0.1327399651049243,,,GBR,control
4348,ind_GBR,0.9551787809811653,0.004452663155683348,0.04007460589645063,0.06672827853079494,,,GBR,control
4349,ind_GBR,0.9837611084104642,0.0029988135229664396,0.03554905345644058,0.05476142367548929,,,GBR,control
4350,all_GBR,0.3275486566328477,0.10536099540188525,0.2702925618055194,0.3245935849672406,,,GBR,all
4351,cocaine_GBR,0.29450825087617716,0.11159661565604713,0.28120065348999296,0.3340607963470828,,,GBR,cocaine
4352,control_GBR,0.3922544221054949,0.08789260850155774,0.23527695251659878,0.2964668758926665,,,GBR,control
4353,ind_GBR,0.9614362746373126,0.003338222992000761,0.0401393115644352,0.057777357087363916,,,GBR,cocaine
4354,ind_GBR,0.8794103390710097,0.018955344968861886,0.09903072067704022,0.1376784114117456,,,GBR,cocaine
4355,ind_GBR,0.890647849965954,0.010206051829417856,0.07223230942194009,0.10102500596098897,,,GBR,cocaine
4356,ind_GBR,0.9219184655627802,0.015997026620717798,0.08209603795475671,0.1264793525470375,,,GBR,cocaine
4357,ind_GBR,0.982632333053968,0.002727083804974371,0.025555858285743558,0.05222148796208675,,,GBR,cocaine
4358,ind_GBR,0.9870797209135543,0.001969185021575143,0.025325082267347625,0.04437550024028059,,,GBR,cocaine
4359,ind_GBR,0.972413612570078,0.0020024646145337882,0.032126459939021565,0.04474890629427482,,,GBR,cocaine
4360,ind_GBR,0.9561599103093155,0.009183638247963862,0.06154846127985594,0.09583130098231925,,,GBR,cocaine
4361,ind_GBR,0.9477764860481905,0.006362500309654769,0.05290820302152472,0.07976528260875636,,,GBR,cocaine
4362,ind_GBR,0.9169583644167646,0.009531140547150688,0.07317703615884691,0.09762756038717084,,,GBR,cocaine
4363,ind_GBR,0.9872772397238669,0.0022972805828016802,0.03462788015751428,0.04792995496348479,,,GBR,cocaine
4364,ind_GBR,0.9310379149735298,0.007719226851703516,0.05514802862615213,0.08785913072472044,,,GBR,cocaine
4365,ind_GBR,0.9999601371095351,8.876918939915676e-06,0.0021177175850079443,0.002979415872266857,,,GBR,cocaine
4366,ind_GBR,0.9887578925001633,0.0018533291781047743,0.025490316742236736,0.04305030984911461,,,GBR,cocaine
4367,ind_GBR,0.9732521380037426,0.0020002977110126284,0.03432354524376123,0.044724687936447675,,,GBR,cocaine
4368,ind_GBR,0.8538678436889225,0.012332620984366416,0.06297271658317302,0.11105233443906713,,,GBR,cocaine
4369,ind_GBR,0.9523463089538657,0.007085675746474327,0.054083933179694045,0.08417645601042091,,,GBR,cocaine
4370,ind_GBR,0.9269781366794135,0.015501887273534711,0.07528908850435519,0.12450657522209303,,,GBR,cocaine
4371,ind_GBR,0.9805216515239064,0.0041766609686771285,0.03150051060188575,0.06462709160001809,,,GBR,cocaine
4372,ind_GBR,0.9156207322306438,0.010085280630202078,0.06570633128517511,0.10042549790865903,,,GBR,cocaine
4373,ind_GBR,0.9630206382808059,0.0034314025802509593,0.03787534029371073,0.05857817494810639,,,GBR,cocaine
4374,ind_GBR,0.9184752485466354,0.009789027867580897,0.07189030351579796,0.09893951620854478,,,GBR,cocaine
4375,ind_GBR,0.9560930381885906,0.005787843427850016,0.054692108282839415,0.07607787738791097,,,GBR,cocaine
4376,ind_GBR,0.9742774573377885,0.00294745614036429,0.03353774954360883,0.05429047927919121,,,GBR,control
