,fit,vac,mse,rmse,mae,aic,bic,model,group
3114,ind_LaR,0.11682280914591636,0.11551579920752945,0.2953058287960944,0.3398761527490998,-187.04305702645854,-164.05816500205367,LaR,cocaine
3115,ind_LaR,0.3698409421004639,0.14135759057144828,0.3504870035167122,0.37597551857993133,-216.77549948922194,-191.68807380418355,LaR,cocaine
3116,ind_LaR,0.17993352131957985,0.11176794592688796,0.3028391278863975,0.3343171337620732,-218.66369059064132,-194.52450954652335,LaR,cocaine
3117,ind_LaR,0.34918847907877937,0.048258561992981154,0.18954830921685834,0.21967831479911976,-279.0558375981751,-255.79113029013996,LaR,cocaine
3118,ind_LaR,0.037609303552598394,0.14042300082636172,0.3118981291906457,0.3747305709791526,-195.97746152117145,-171.75533058110915,LaR,cocaine
3119,ind_LaR,0.21608152151988114,0.10612826183585375,0.2820325596242203,0.32577332892036104,-246.68661408573365,-221.75045246554265,LaR,cocaine
3120,ind_LaR,0.28847670256033087,0.152275101980462,0.35890595314481694,0.3902244251459178,-204.08384848058986,-179.1476868603989,LaR,cocaine
3121,ind_LaR,0.03944654461771646,0.2050880247492864,0.43215849275758894,0.45286645354815847,-157.85907633121337,-133.47330451940238,LaR,cocaine
3122,ind_LaR,0.049691390068387964,0.13460876095140348,0.30354520831778387,0.366890666209163,-230.66746411211366,-205.28493002166834,LaR,cocaine
3123,ind_LaR,0.1062531356888855,0.07982390882866859,0.24146019615796727,0.28253125283527236,-209.5138989016641,-187.01561186869174,LaR,cocaine
3124,ind_LaR,0.045786668508064454,0.12164300947488843,0.3069537984682078,0.3487735790952182,-234.7997610775599,-209.71233539252148,LaR,cocaine
3125,ind_LaR,0.19260486640919483,0.08915348030610544,0.23778929328049617,0.2985858005768282,-260.00052811678245,-235.29613896151318,LaR,cocaine
3126,ind_LaR,0.05453690107545117,0.12874694251940133,0.3176734456448947,0.35881324183954155,-139.84279950996415,-118.74855071328099,LaR,control
3127,ind_LaR,0.012947095808845344,0.13054248290007603,0.3269113469743771,0.36130663279280667,-193.74988283609463,-169.95036474382226,LaR,control
